5	3.7769
10	3.7768
20	3.777
30	3.7768
40	3.777
50	3.7762
60	3.777
70	3.7786
80	3.7806
90	3.783
100	3.7838
110	3.7835
120	3.7835
130	3.7829
140	3.7823
150	3.7813
160	3.7797
170	3.7787
180	3.7769
190	3.7749
200	3.7728
210	3.7702
220	3.7672
230	3.7642
240	3.761
250	3.7575
260	3.7535
270	3.7495
280	3.7457
290	3.7418
300	3.7377
