5	4.0152
10	4.0152
20	4.0151
30	4.0149
40	4.0142
50	4.0129
60	4.0107
70	4.0081
80	4.0053
90	4.002
100	3.9988
110	3.9956
120	3.9914
130	3.9881
140	3.9855
150	3.9843
160	3.9837
170	3.9834
180	3.9848
190	3.9862
200	3.9872
210	3.9871
220	3.9862
230	3.9857
240	3.9844
250	3.9814
260	3.9786
270	3.9753
280	3.9728
290	3.9699
300	3.9672
